seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,hazard,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,log_genergy,log_gpuls,log_gdenergy,log_gdpuls,log_energy
0.0,0.0,1.0,641120,1571,-17,6,0.0,1,1,0,0,0,800,0,13.370971925869972,7.359467638255621,4.382026634673881,4.634728988229636,6.68586094706836
0.0,0.0,0.0,384230,751,4,6,0.0,3,1,2,0,0,9700,1,12.858996610599249,6.621405651764134,4.61512051684126,4.634728988229636,9.179984251961283
0.0,0.0,1.0,790830,1434,5,-4,0.0,2,0,1,1,0,13000,0,13.580838305826108,7.2682230211595655,4.624972813284271,4.532599493153256,9.472781556562168
0.0,1.0,0.0,390180,938,6,33,0.0,0,0,0,0,0,0,0,12.874363450091252,6.843749949006225,4.634728988229636,4.867534450455582,0.0
0.0,1.0,0.0,69360,257,-81,-65,0.0,1,0,1,0,0,4000,0,11.147065611454423,5.54907608489522,2.772588722239781,3.4657359027997265,8.294299608857235
0.0,1.0,1.0,936850,1737,24,17,0.0,2,1,1,0,0,2600,0,13.750278463026659,7.459914766241105,4.795790545596741,4.736198448394496,7.8636512654486515
0.0,1.0,0.0,432690,1012,30,50,0.0,0,0,0,0,0,0,0,12.977776815245665,6.919683849847411,4.844187086458591,4.990432586778736,0.0
0.0,0.0,1.0,441960,1006,-42,-33,0.0,3,0,3,0,0,6000,0,12.99897465922711,6.913737350659685,4.007333185232471,4.1588830833596715,8.699681400989514
0.0,0.0,1.0,912890,2001,25,37,0.0,0,0,0,0,0,0,0,13.724370670390865,7.601402334583733,4.804021044733257,4.897839799950911,0.0
0.0,0.0,1.0,446210,1030,-40,-32,0.0,0,0,0,0,0,0,0,13.008544972204112,6.937314081223682,4.04305126783455,4.174387269895637,0.0
0.0,0.0,0.0,84630,233,-75,-67,0.0,0,0,0,0,0,0,0,11.346044092664151,5.4510384535657,3.091042453358316,3.4011973816621555,0.0
0.0,0.0,0.0,77540,174,-75,-73,0.0,0,0,0,0,0,0,0,11.25854921122492,5.159055299214529,3.091042453358316,3.1780538303479458,0.0
0.0,0.0,0.0,117040,328,-57,-45,0.0,1,0,1,0,0,2000,0,11.670271035694006,5.793013608384144,3.6888794541139363,3.9512437185814275,7.601402334583733
0.0,0.0,0.0,414700,900,69,63,0.0,0,0,0,0,0,0,0,12.935310646234473,6.802394763324311,5.111987788356544,5.075173815233827,0.0
0.0,0.0,1.0,960770,2117,36,44,0.0,0,0,0,0,0,0,0,13.775490325280416,7.6577552711348655,4.890349128221754,4.948759890378168,0.0
0.0,1.0,1.0,763520,2079,5,36,1.0,0,0,0,0,0,0,0,13.545694598451634,7.639642287858013,4.624972813284271,4.890349128221754,0.0
0.0,1.0,1.0,541040,1295,-26,-19,1.0,4,3,1,0,0,4200,0,13.201248492248821,7.166265974133638,4.2626798770413155,4.356708826689592,8.343077871169383
0.0,1.0,1.0,1127430,3031,58,90,0.0,1,1,0,0,0,300,0,13.935451264174457,8.016647877057803,5.043425116919247,5.231108616854587,5.707110264748875
0.0,1.0,1.0,664090,1824,-12,5,0.0,2,2,0,0,0,1100,0,13.406172961442236,7.508787170634276,4.442651256490317,4.624972813284271,7.00397413672268
0.0,0.0,1.0,320150,1012,-58,-42,0.0,2,0,2,0,0,5000,0,12.676544914946948,6.919683849847411,3.6635616461296463,4.007333185232471,8.517393171418904
0.0,0.0,1.0,768080,2124,8,24,0.0,1,1,0,0,0,300,0,13.551649173371505,7.66105638236183,4.653960350157523,4.795790545596741,5.707110264748875
0.0,0.0,1.0,474770,1512,-32,-14,0.0,0,0,0,0,0,0,0,13.07058575522269,7.321188556739478,4.174387269895637,4.418840607796598,0.0
0.0,0.0,1.0,682910,1486,-2,-18,0.0,2,0,2,0,0,6000,0,13.434118358274388,7.303843225277705,4.553876891600541,4.3694478524670215,8.699681400989514
0.0,0.0,1.0,1256570,3289,86,88,0.0,3,2,1,0,0,6200,0,14.043896344720428,8.098338846189057,5.209486152841421,5.220355825078324,8.732465848349879
0.0,0.0,1.0,576040,1541,-24,-22,0.0,1,1,0,0,0,900,0,13.263932381711319,7.340186835320115,4.290459441148391,4.31748811353631,6.803505257608338
0.0,0.0,1.0,782750,1593,9,-17,0.0,2,0,2,0,0,6000,0,13.570568639188652,7.373374309910049,4.663439094112067,4.382026634673881,8.699681400989514
0.0,0.0,1.0,1371400,3040,91,63,0.0,1,1,0,0,0,300,0,14.131342673832402,8.019612794400267,5.236441962829949,5.075173815233827,5.707110264748875
0.0,0.0,1.0,891720,2037,11,0,0.0,0,0,0,0,0,0,0,13.700907460939515,7.619233416226805,4.68213122712422,4.574710978503383,0.0
0.0,0.0,1.0,1034700,1837,33,-6,0.0,1,0,1,0,0,2000,1,13.849622087593042,7.515889085215125,4.867534450455582,4.51085950651685,7.601402334583733
1.0,1.0,1.0,2129020,3722,161,91,1.0,2,1,0,1,0,20600,0,14.571172337913222,8.222016437202196,5.552959584921617,5.236441962829949,9.933094897288786
1.0,1.0,1.0,1547010,3060,55,38,0.0,3,1,2,0,0,6500,0,14.251834593658423,8.026170194946426,5.0238805208462765,4.90527477843843,8.77971129020447
1.0,1.0,1.0,924910,1869,-14,-19,0.0,0,0,0,0,0,0,0,13.737451714463576,7.533158807455563,4.418840607796598,4.356708826689592,0.0
0.0,0.0,1.0,1988970,3697,78,57,0.0,0,0,0,0,0,0,0,14.503127474766101,8.215276958936633,5.1647859739235145,5.0369526024136295,0.0
0.0,0.0,0.0,218630,645,-11,14,0.0,1,0,1,0,0,3000,0,12.295136082270933,6.4692503167957724,4.454347296253507,4.709530201312334,8.006700845440367
0.0,0.0,1.0,1018360,2263,-19,-12,0.0,0,0,0,0,0,0,0,13.833704048156239,7.724446645633537,4.356708826689592,4.442651256490317,0.0
0.0,0.0,1.0,1189240,2159,-3,-12,0.0,3,2,1,0,0,5200,0,13.988825005598255,7.677400430514807,4.543294782270004,4.442651256490317,8.556606193773073
0.0,0.0,1.0,1582550,2545,23,1,0.0,0,0,0,0,0,0,0,14.274548028077957,7.841885928984623,4.787491742782046,4.584967478670572,0.0
0.0,0.0,1.0,927530,1777,-32,-32,0.0,1,0,1,0,0,3000,0,13.740280417954116,7.482681828154651,4.174387269895637,4.174387269895637,8.006700845440367
0.0,0.0,1.0,2052510,3635,55,46,0.0,1,1,0,0,0,800,0,14.534573992404038,8.19836438996762,5.0238805208462765,4.962844630259907,6.68586094706836
0.0,0.0,1.0,1260100,2519,-12,-5,0.0,1,1,0,0,0,600,0,14.046701640857785,7.831617276352611,4.442651256490317,4.5217885770490405,6.398594934535208
0.0,0.0,1.0,1062280,1982,-27,-27,0.0,2,1,1,0,0,5200,0,13.875928099517541,7.591861714889934,4.248495242049359,4.248495242049359,8.556606193773073
0.0,0.0,1.0,2196220,3848,62,51,0.0,3,1,2,0,0,8500,0,14.602248258743025,8.255308811785596,5.0689042022202315,4.997212273764115,9.04793908261736
0.0,0.0,1.0,1138340,2106,-20,-20,0.0,2,0,2,0,0,11000,0,13.945081618817142,7.652545692693921,4.343805421853684,4.343805421853684,9.305741456739435
0.0,0.0,1.0,918020,1759,-36,-34,0.0,2,0,2,0,0,5000,0,13.72997445585768,7.472500744737558,4.110873864173311,4.143134726391533,8.517393171418904
0.0,0.0,1.0,1766860,2899,32,18,0.0,0,0,0,0,0,0,1,14.384714517829046,7.972121128921655,4.859812404361672,4.74493212836325,0.0
1.0,0.0,1.0,1699290,3425,21,36,0.0,1,0,0,1,0,50000,0,14.345721074728797,8.138856750696325,4.770684624465665,4.890349128221754,10.819798284210286
1.0,1.0,0.0,301550,922,32,66,0.0,1,0,1,0,0,3000,0,12.616691118879134,6.826545223556594,4.859812404361672,5.093750200806762,8.006700845440367
1.0,1.0,1.0,1355970,2326,-7,-12,0.0,0,0,0,0,0,0,0,14.120027623343935,7.75190533307861,4.499809670330265,4.442651256490317,0.0
0.0,1.0,1.0,2595650,4365,81,66,0.0,0,0,0,0,0,0,0,14.769347524912392,8.381373468273702,5.181783550292085,5.093750200806762,0.0
0.0,1.0,1.0,2160800,4518,35,57,0.0,4,2,2,0,0,5100,0,14.585989081460543,8.415824697027949,4.882801922586371,5.0369526024136295,8.537191877922927
0.0,0.0,1.0,1367850,3137,-15,5,0.0,1,0,1,0,0,1000,0,14.12875072202992,8.051022208190679,4.406719247264253,4.624972813284271,6.90875477931522
0.0,0.0,0.0,251120,624,1,1,0.0,0,0,0,0,0,0,0,12.433686191515836,6.436150368369428,4.584967478670572,4.584967478670572,0.0
0.0,0.0,0.0,157450,418,-33,-31,0.0,0,0,0,0,0,0,0,11.96686322652917,6.035481432524756,4.1588830833596715,4.189654742026425,0.0
0.0,0.0,0.0,129740,306,-39,-44,0.0,0,0,0,0,0,0,0,11.773287726767046,5.723585101952381,4.060443010546419,3.970291913552122,0.0
0.0,0.0,0.0,144520,407,-34,-27,0.0,1,0,1,0,0,3000,0,11.881173185261577,6.008813185442595,4.143134726391533,4.248495242049359,8.006700845440367
0.0,0.0,1.0,1345240,3510,-17,16,0.0,0,0,0,0,0,0,0,14.112082993761502,8.163371316459912,4.382026634673881,4.727387818712341,0.0
0.0,0.0,1.0,2102300,4014,27,26,0.0,2,0,2,0,0,4000,0,14.558542541453217,8.297543529356284,4.820281565605037,4.812184355372417,8.294299608857235
0.0,0.0,0.0,219070,475,15,-4,0.0,0,0,0,0,0,0,0,12.297146592429545,6.163314804034641,4.718498871295094,4.532599493153256,0.0
0.0,0.0,1.0,628360,636,-37,-58,0.0,2,1,1,0,0,2300,0,13.350868529613876,6.455198563340122,4.0943445622221,3.6635616461296463,7.741099090035366
0.0,0.0,1.0,1449990,1581,51,12,0.0,0,0,0,0,0,0,0,14.187067217821252,7.365812837209472,4.997212273764115,4.6913478822291435,0.0
0.0,0.0,1.0,1531530,1680,52,18,0.0,2,0,2,0,0,5000,0,14.241777793701702,7.426549072397305,5.003946305945459,4.74493212836325,8.517393171418904
0.0,1.0,0.0,195510,321,-61,-57,0.0,1,0,1,0,0,6000,0,12.183366807994537,5.771441123130016,3.58351893845611,3.6888794541139363,8.699681400989514
0.0,1.0,1.0,1312110,1471,24,2,0.0,1,0,1,0,0,3000,0,14.087147086435087,7.293697720601438,4.795790545596741,4.59511985013459,8.006700845440367
0.0,1.0,0.0,315650,645,-33,-9,0.0,1,0,1,0,0,5000,0,12.662389283795772,6.4692503167957724,4.1588830833596715,4.477336814478207,8.517393171418904
0.0,1.0,1.0,1061760,1443,-3,0,0.0,1,0,1,0,0,3000,1,13.875438466544162,7.274479558773871,4.543294782270004,4.574710978503383,8.006700845440367
1.0,1.0,1.0,1283710,1556,17,9,0.0,2,1,0,1,0,40600,0,14.06526488102476,7.349873704738337,4.736198448394496,4.663439094112067,10.611547975828369
1.0,1.0,1.0,1134540,1363,1,-5,0.0,2,0,2,0,0,7000,0,13.94173784040332,7.217443431696533,4.584967478670572,4.5217885770490405,8.853808274977197
1.0,0.0,1.0,525630,734,-54,-48,0.0,1,1,0,0,0,200,0,13.172352822149243,6.598509028614515,3.7612001156935624,3.8918202981106265,5.303304908059076
0.0,0.0,1.0,1661100,1772,52,32,0.0,1,0,1,0,0,9000,0,14.322990591479169,7.4798641311650265,5.003946305945459,4.859812404361672,9.105090961257085
0.0,0.0,1.0,1310730,1504,13,9,0.0,2,1,1,0,0,4200,0,14.086094791878544,7.315883504509785,4.700480365792417,4.663439094112067,8.343077871169383
0.0,0.0,1.0,1101540,1185,-7,-14,0.0,0,0,0,0,0,0,0,13.912219758682307,7.077498053569231,4.499809670330265,4.418840607796598,0.0
0.0,1.0,1.0,1496830,1645,21,15,0.0,3,2,1,0,0,5700,0,14.218860096499046,7.405495663199472,4.770684624465665,4.718498871295094,8.648396877031582
0.0,1.0,1.0,1323740,1405,7,-2,0.0,1,0,1,0,0,3000,0,14.095971621572714,7.247792581767846,4.6443908991413725,4.553876891600541,8.006700845440367
0.0,1.0,1.0,943300,987,-23,-30,0.0,2,1,1,0,0,1400,0,13.757139644637945,6.894670039433482,4.30406509320417,4.204692619390966,7.244941546337007
0.0,1.0,0.0,348780,723,-23,4,0.0,1,1,0,0,0,300,0,12.762196629923451,6.583409222158765,4.30406509320417,4.61512051684126,5.707110264748875
0.0,1.0,0.0,154420,319,-46,-43,0.0,1,0,1,0,0,3000,0,11.947431441862808,5.765191102784844,3.9318256327243257,3.9889840465642745,8.006700845440367
0.0,1.0,1.0,1514120,1518,28,12,0.0,3,2,1,0,0,1900,1,14.230344970076386,7.325148957955575,4.8283137373023015,4.6913478822291435,7.550135342488429
1.0,1.0,1.0,1811640,1927,47,41,0.0,1,0,0,1,0,40000,0,14.409743070349782,7.563719668414366,4.969813299576001,4.927253685157205,10.596659732783579
1.0,1.0,1.0,1446770,1471,13,5,0.0,0,0,0,0,0,0,0,14.184844043429008,7.293697720601438,4.700480365792417,4.624972813284271,0.0
1.0,1.0,1.0,1132810,1893,-14,34,0.0,5,3,2,0,0,7000,1,13.940211829566245,7.545918151209323,4.418840607796598,4.875197323201151,8.853808274977197
1.0,1.0,1.0,1367690,2902,0,90,0.0,4,2,1,1,0,25400,0,14.128633743297984,7.973155433444133,4.574710978503383,5.231108616854587,10.142543822310387
1.0,1.0,1.0,814170,2082,-39,27,1.0,2,1,1,0,0,1700,0,13.609924468388398,7.641084249174914,4.060443010546419,4.820281565605037,7.438971592395862
1.0,1.0,1.0,600400,1688,-54,-1,1.0,2,1,1,0,0,2200,1,13.305351378741443,7.431299675155903,3.7612001156935624,4.564348191467836,7.696667081526462
1.0,1.0,1.0,886800,2519,-29,44,0.0,3,0,2,1,0,49000,0,13.695374756724293,7.831617276352611,4.219507705176107,4.948759890378168,10.799595985047786
1.0,1.0,1.0,588930,1807,-50,-2,0.0,1,0,1,0,0,4000,1,13.28606261007019,7.499423290592229,3.8501476017100584,4.553876891600541,8.294299608857235
1.0,0.0,1.0,542890,1623,-51,-14,0.0,3,0,2,1,0,25000,0,13.204662000125447,7.392031567514591,3.828641396489095,4.418840607796598,10.12667110305036
1.0,0.0,1.0,1104700,2584,3,33,0.0,0,0,0,0,0,0,0,13.915084362860366,7.857093864902493,4.605170185988092,4.867534450455582,0.0
1.0,0.0,1.0,734930,2062,-29,1,0.0,2,1,1,0,0,4800,0,13.5075305355643,7.631431664576906,4.219507705176107,4.584967478670572,8.476579508530941
0.0,0.0,1.0,509190,1758,-45,-15,0.0,2,1,1,0,0,2300,1,13.140576506823686,7.471932078245122,3.9512437185814275,4.406719247264253,7.741099090035366
1.0,0.0,1.0,480250,2368,-42,13,0.0,2,0,1,1,0,34000,0,13.082062080630804,7.769800996003896,4.007333185232471,4.700480365792417,10.434145214930487
1.0,0.0,1.0,428740,2031,-44,-5,0.0,1,0,1,0,0,4000,0,12.968605953575127,7.616283561580385,3.970291913552122,4.5217885770490405,8.294299608857235
1.0,0.0,1.0,450060,2019,-33,-2,0.0,3,0,3,0,0,14000,0,13.017136186191737,7.610357618312838,4.1588830833596715,4.553876891600541,9.546884034617925
0.0,0.0,1.0,627380,3155,-1,54,0.0,1,1,0,0,0,800,1,13.34930769664056,8.056743774975313,4.564348191467836,5.017279836814924,6.68586094706836
1.0,0.0,1.0,448900,2162,-29,-1,0.0,5,1,3,1,0,31500,0,13.014555424770023,7.6787889981991535,4.219507705176107,4.564348191467836,10.357774570341576
1.0,0.0,1.0,453850,1973,-23,-9,0.0,1,0,1,0,0,8000,0,13.025522025954773,7.587310506022615,4.30406509320417,4.477336814478207,8.987321812850125
1.0,0.0,1.0,779850,2999,35,38,0.0,2,1,1,0,0,5600,0,13.566856872479972,8.00603417874901,4.882801922586371,4.90527477843843,8.630700432209832
0.0,0.0,0.0,146840,744,-68,-46,0.0,1,0,1,0,0,2000,0,11.89709883761077,6.612041034833092,3.367295829986474,3.9318256327243257,7.601402334583733
0.0,0.0,1.0,675030,1992,12,-14,0.0,4,1,3,0,0,5300,0,13.422512413311486,7.596894438144544,4.6913478822291435,4.418840607796598,8.575650760987806
0.0,0.0,1.0,811060,2877,45,28,0.0,2,2,0,0,0,900,0,13.606097313098324,7.964503363551548,4.955827057601261,4.8283137373023015,6.803505257608338
0.0,0.0,1.0,538060,2075,-5,-11,0.0,2,2,0,0,0,900,1,13.195725357089133,7.637716432664798,4.5217885770490405,4.454347296253507,6.803505257608338
1.0,0.0,1.0,372470,1848,-35,-22,0.0,3,0,2,1,0,70000,1,12.827911776645728,7.521859252201629,4.127134385045092,4.31748811353631,11.156264806643742
1.0,1.0,1.0,439210,2259,-21,-2,0.0,6,3,2,1,0,18000,0,12.992732937588565,7.7226775164680035,4.330733340286331,4.553876891600541,9.798182590890704
1.0,1.0,1.0,286300,1381,-49,-41,0.0,0,0,0,0,0,0,0,12.564795491086207,7.2305631534092925,3.871201010907891,4.02535169073515,0.0
0.0,1.0,1.0,576200,1558,15,-22,0.0,6,3,3,0,0,21300,1,13.264210101632566,7.351158226430694,4.718498871295094,4.31748811353631,9.966509298952284
0.0,1.0,1.0,833250,1840,64,-6,0.0,4,1,2,1,0,14600,0,13.633088996169986,7.517520850603031,5.081404364984463,4.51085950651685,9.588845298501564
0.0,1.0,1.0,836500,2313,55,19,0.0,4,0,4,0,0,19000,1,13.636981799409016,7.746300662231439,5.0238805208462765,4.7535901911063645,9.852246888342531
1.0,1.0,1.0,571990,1608,0,-18,0.0,4,0,3,1,0,44000,0,13.256876787691631,7.382746449738912,4.574710978503383,4.3694478524670215,10.691967639914864
1.0,1.0,1.0,754760,2218,30,15,0.0,2,1,1,0,0,3200,1,13.53415509690165,7.704361167910313,4.844187086458591,4.718498871295094,8.071218539969863
1.0,1.0,1.0,834760,2307,37,18,0.0,4,0,2,2,0,54000,0,13.634899537368767,7.7437032581737535,4.897839799950911,4.74493212836325,10.896757843893464
1.0,0.0,1.0,450490,1437,-30,-28,0.0,6,2,4,0,0,12700,1,13.018091158225891,7.270312886079025,4.204692619390966,4.23410650459726,9.44943600950432
1.0,0.0,1.0,932410,2464,47,28,0.0,7,4,2,1,0,36500,1,13.745527911096952,7.80954132465341,4.969813299576001,4.8283137373023015,10.505094936455558
1.0,0.0,1.0,568200,1834,-16,-7,0.0,4,2,1,1,0,32700,1,13.250228748402225,7.51425465281641,4.394449154672439,4.499809670330265,10.39516093745751
1.0,0.0,1.0,452730,1349,-34,-31,0.0,3,0,1,2,0,64000,0,13.023051200280706,7.207118856207756,4.143134726391533,4.189654742026425,11.06665398721974
1.0,0.0,1.0,833660,2493,22,32,0.0,4,2,2,0,0,11000,0,13.633580924358393,7.821242083523558,4.77912349311153,4.859812404361672,9.305741456739435
1.0,0.0,0.0,131820,583,-47,-42,0.0,1,0,1,0,0,1000,0,11.78919263460671,6.368187186350492,3.912023005428146,4.007333185232471,6.90875477931522
0.0,0.0,0.0,72250,339,-70,-65,0.0,0,0,0,0,0,0,0,11.187887605974678,5.82600010738045,3.295836866004329,3.4657359027997265,0.0
0.0,0.0,0.0,58850,236,-73,-74,0.0,0,0,0,0,0,0,0,10.982747112688422,5.4638318050256105,3.1780538303479458,3.1354942159291497,0.0
0.0,0.0,0.0,54750,233,-38,-40,0.0,0,0,0,0,0,0,0,10.910532647678748,5.4510384535657,4.07753744390572,4.04305126783455,0.0
0.0,0.0,0.0,43600,194,-48,-48,0.0,0,0,0,0,0,0,0,10.682812429337126,5.267858159063328,3.8918202981106265,3.8918202981106265,0.0
0.0,0.0,0.0,58200,219,-27,-38,0.0,1,0,1,0,0,3000,0,10.97164063371953,5.389071729816501,4.248495242049359,4.07753744390572,8.006700845440367
0.0,0.0,0.0,53320,203,-31,-39,0.0,1,0,1,0,0,4000,0,10.884066774292645,5.313205979041787,4.189654742026425,4.060443010546419,8.294299608857235
0.0,0.0,1.0,447360,1332,-37,-33,0.0,2,1,1,0,0,8400,1,13.011118918587528,7.194436851100335,4.0943445622221,4.1588830833596715,9.036106025364846
1.0,0.0,1.0,993080,3023,49,56,0.0,3,1,0,2,0,70800,1,13.808566503729843,8.014004994779459,4.983606621708336,5.030437921392435,11.167628403875849
1.0,0.0,1.0,593950,1972,-13,-2,0.0,4,2,1,1,0,32800,0,13.294550419717686,7.586803535162581,4.430816798843313,4.553876891600541,10.39821428171237
1.0,0.0,1.0,570400,1892,-17,-7,0.0,2,0,2,0,0,11000,0,13.254093148082223,7.545389749611823,4.382026634673881,4.499809670330265,9.305741456739435
1.0,0.0,1.0,788650,2361,18,17,0.0,3,2,1,0,0,6100,1,13.57807790191562,7.766840537085513,4.74493212836325,4.736198448394496,8.716207971151853
1.0,0.0,1.0,383490,1401,-42,-30,0.0,1,0,0,1,0,30000,0,12.857068823830177,7.244941546337007,4.007333185232471,4.204692619390966,10.308985993422082
1.0,0.0,1.0,415690,1486,-37,-26,0.0,1,0,1,0,0,7000,1,12.937695069141904,7.303843225277705,4.0943445622221,4.2626798770413155,8.853808274977197
1.0,0.0,1.0,645750,2035,7,6,0.0,4,1,1,2,0,63800,0,13.378167710958087,7.618251097876695,4.6443908991413725,4.634728988229636,11.063524143191238
1.0,0.0,1.0,649840,2256,6,17,0.0,3,1,2,0,0,8400,1,13.384481457724835,7.721348612617949,4.634728988229636,4.736198448394496,9.036106025364846
1.0,0.0,1.0,380320,1545,-40,-24,0.0,4,1,2,1,0,30900,1,12.84876828259402,7.3427791893318455,4.04305126783455,4.290459441148391,10.33854382482173
1.0,0.0,1.0,401730,1329,-32,-31,0.0,3,2,0,1,0,91700,1,12.903535500157721,7.192182058713246,4.174387269895637,4.189654742026425,11.426288563310505
1.0,0.0,1.0,459160,1714,-21,-11,0.0,1,0,0,1,0,40000,0,13.037154012179434,7.446585099157725,4.330733340286331,4.454347296253507,10.596659732783579
1.0,0.0,0.0,285990,1109,67,62,0.0,1,0,1,0,0,6000,0,12.563712124155733,7.011213987350367,5.099866427824199,5.0689042022202315,8.699681400989514
1.0,0.0,1.0,557510,1946,5,8,0.0,3,2,1,0,0,5800,1,13.231235719375272,7.57353126274595,4.624972813284271,4.653960350157523,8.665785595466064
1.0,0.0,1.0,536260,1733,2,-4,0.0,2,0,1,1,0,74000,0,13.19237439706914,7.457609289715606,4.59511985013459,4.532599493153256,11.211833885608513
1.0,0.0,0.0,90160,425,-48,-39,0.0,0,0,0,0,0,0,0,11.409341148713658,6.052089168924417,3.8918202981106265,4.060443010546419,0.0
1.0,0.0,0.0,55350,246,-65,-61,0.0,1,0,1,0,0,3000,0,10.921431938136783,5.5053315359323625,3.4657359027997265,3.58351893845611,8.006700845440367
0.0,0.0,0.0,72780,269,-48,-52,0.0,1,0,1,0,0,3000,0,11.19519647116615,5.594711379601839,3.8918202981106265,3.8066624897703196,8.006700845440367
0.0,0.0,1.0,498400,1647,-4,-8,0.0,1,1,0,0,0,300,0,13.119158246455381,7.4067107301776405,4.532599493153256,4.48863636973214,5.707110264748875
0.0,0.0,0.0,342050,1607,-2,-20,0.0,0,0,0,0,0,0,0,12.742712204189145,7.382124365737512,4.553876891600541,4.343805421853684,0.0
0.0,0.0,1.0,434360,1584,-38,-60,0.0,2,0,2,0,0,9000,1,12.981628962330836,7.367708572374371,4.07753744390572,3.6109179126442243,9.105090961257085
1.0,0.0,1.0,366500,1484,-46,-61,0.0,1,0,0,1,0,30000,0,12.811753800308843,7.302496423727326,3.9318256327243257,3.58351893845611,10.308985993422082
1.0,0.0,1.0,507230,2116,-21,-40,0.0,1,0,1,0,0,3000,0,13.136719828620947,7.65728279297819,4.330733340286331,4.04305126783455,8.006700845440367
1.0,0.0,1.0,388530,1539,-11,-11,0.0,2,1,1,0,0,3200,1,12.870125665885743,7.338888133838879,4.454347296253507,4.454347296253507,8.071218539969863
1.0,0.0,1.0,329680,1268,-24,-26,0.0,1,0,0,1,0,70000,0,12.7058777660127,7.145196134997171,4.290459441148391,4.2626798770413155,11.156264806643742
1.0,0.0,1.0,579440,2343,38,41,0.0,1,0,1,0,0,3000,0,13.269817398869208,7.759187438507795,4.90527477843843,4.927253685157205,8.006700845440367
1.0,0.0,1.0,292040,1233,-33,-29,0.0,0,0,0,0,0,0,0,12.584646058170023,7.117205503164344,4.1588830833596715,4.219507705176107,0.0
0.0,0.0,1.0,261010,1352,-38,-19,0.0,2,1,1,0,0,3700,1,12.472313999747106,7.20934025660291,4.07753744390572,4.356708826689592,8.216358332386156
1.0,0.0,1.0,394660,1764,-2,8,0.0,3,1,1,1,0,35900,1,12.885779913723416,7.475339236566737,4.553876891600541,4.653960350157523,10.488520429241627
1.0,0.0,1.0,464220,1808,16,10,0.0,2,1,0,1,0,40700,0,13.048113856771556,7.4999765409521215,4.727387818712341,4.672828834461906,10.614007941153417
1.0,1.0,1.0,393140,1685,-2,2,0.0,3,2,1,0,0,5200,0,12.88192106151179,7.429520842786462,4.553876891600541,4.59511985013459,8.556606193773073
1.0,1.0,1.0,742750,3037,87,85,0.0,4,0,4,0,0,18000,0,13.518114793324854,8.01862546504575,5.214935757608986,5.204006687076795,9.798182590890704
0.0,1.0,1.0,820600,3506,92,97,0.0,2,1,1,0,0,8700,1,13.617791058990223,8.16223106548118,5.241747015059643,5.267858159063328,9.071193240566025
1.0,1.0,1.0,289580,1986,-38,2,0.0,2,0,1,1,0,54000,0,12.576186876335413,7.593877844605118,4.07753744390572,4.59511985013459,10.896757843893464
1.0,0.0,1.0,577770,2765,27,38,0.0,1,0,1,0,0,2000,1,13.266931144586367,7.9247959139564355,4.820281565605037,4.90527477843843,7.601402334583733
1.0,0.0,1.0,347400,1684,-28,-22,0.0,2,0,1,1,0,31000,0,12.758232132789141,7.428927194802272,4.23410650459726,4.31748811353631,10.34177474101152
1.0,0.0,0.0,72370,581,-79,-70,0.0,0,0,0,0,0,0,0,11.189547127860173,6.364750756851911,2.8903717578961645,3.295836866004329,0.0
